Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score
21bc3be6-6bd1-4926-8bee-c4585873851b,hate,8/21/2020 20:34,video,soccer,negative,5
4f215b36-f5c4-4294-81f2-80e4906b197d,hate,5/8/2021 17:56,video,soccer,negative,5
fa39acec-96b1-441d-8f85-16dfb44bdfba,hate,8/16/2020 16:56,photo,culture,negative,5
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,hate,11/18/2020 22:20,photo,animals,negative,5
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,hate,10/18/2020 19:06,photo,animals,negative,5
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,hate,4/16/2021 8:12,photo,animals,negative,5
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,hate,10/18/2020 0:02,photo,animals,negative,5
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,hate,1/11/2021 14:58,photo,animals,negative,5
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,hate,5/30/2021 19:45,photo,animals,negative,5
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,hate,4/27/2021 9:08,photo,animals,negative,5
d4012724-c8bf-4db3-8670-dfa1f630a72a,hate,8/22/2020 10:54,photo,studying,negative,5
8c3e8682-dec4-4d3b-a4e1-8c146f70d56f,hate,5/5/2021 16:48,video,food,negative,5
041bf6c9-8b33-4ca0-a787-762eb8837d0c,hate,5/5/2021 13:20,GIF,Food,negative,5
8891433d-d874-4bd5-a8ca-4114a4131b20,hate,9/27/2020 10:11,GIF,tennis,negative,5
42a0f482-d3a8-4216-ba0b-1459abf854a6,hate,11/1/2020 12:59,GIF,culture,negative,5
42a0f482-d3a8-4216-ba0b-1459abf854a6,hate,9/26/2020 9:33,GIF,culture,negative,5
42a0f482-d3a8-4216-ba0b-1459abf854a6,hate,12/4/2020 9:33,GIF,culture,negative,5
c4cc899d-4c35-47fd-9710-8e2dea9782c9,hate,11/16/2020 10:31,photo,science,negative,5
c4cc899d-4c35-47fd-9710-8e2dea9782c9,hate,6/20/2020 15:44,photo,science,negative,5
c4cc899d-4c35-47fd-9710-8e2dea9782c9,hate,11/30/2020 23:05,photo,science,negative,5
52be2c2f-be1f-4cda-a2d6-5c147c018115,hate,11/12/2020 22:44,audio,food,negative,5
52be2c2f-be1f-4cda-a2d6-5c147c018115,hate,5/18/2021 5:30,audio,food,negative,5
8891433d-d874-4bd5-a8ca-4114a4131b20,hate,11/15/2020 14:42,GIF,tennis,negative,5
8891433d-d874-4bd5-a8ca-4114a4131b20,hate,8/31/2020 8:57,GIF,tennis,negative,5
bc8024c3-c51e-4875-b8df-419e9848f492,hate,10/11/2020 6:06,GIF,veganism,negative,5
8891433d-d874-4bd5-a8ca-4114a4131b20,hate,8/10/2020 12:05,GIF,tennis,negative,5
8891433d-d874-4bd5-a8ca-4114a4131b20,hate,2/2/2021 22:25,GIF,tennis,negative,5
8f82022e-2ba7-4269-ab8f-3b47f87004de,hate,7/28/2020 0:44,audio,healthy eating,negative,5
f0c6ae88-c87e-4812-9713-ae45018a1f73,hate,8/22/2020 12:25,photo,science,negative,5
57d8470d-e644-4fe3-b56e-33f1c626e8ea,hate,3/5/2021 8:03,photo,cooking,negative,5
1e1a8878-0435-4171-97e6-fddb4abc3452,hate,2/18/2021 13:39,GIF,healthy eating,negative,5
1e1a8878-0435-4171-97e6-fddb4abc3452,hate,2/27/2021 2:35,GIF,healthy eating,negative,5
bc8024c3-c51e-4875-b8df-419e9848f492,hate,6/29/2020 0:42,GIF,veganism,negative,5
bc8024c3-c51e-4875-b8df-419e9848f492,hate,2/12/2021 15:46,GIF,veganism,negative,5
c056339f-7bc9-487a-85eb-aa7c6da9e5fb,hate,2/19/2021 10:30,video,veganism,negative,5
c056339f-7bc9-487a-85eb-aa7c6da9e5fb,hate,4/10/2021 13:59,video,veganism,negative,5
2eb32cf2-da20-4b27-b4b6-c91716f528a5,hate,5/6/2021 18:58,audio,veganism,negative,5
c056339f-7bc9-487a-85eb-aa7c6da9e5fb,hate,9/4/2020 17:20,video,veganism,negative,5
cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,hate,11/22/2020 21:34,photo,animals,negative,5
54e29395-9eba-4945-abee-cad58cbab090,hate,12/2/2020 13:20,video,Science,negative,5
54e29395-9eba-4945-abee-cad58cbab090,hate,10/29/2020 9:17,video,Science,negative,5
54e29395-9eba-4945-abee-cad58cbab090,hate,1/16/2021 18:51,video,Science,negative,5
54e29395-9eba-4945-abee-cad58cbab090,hate,7/12/2020 9:19,video,Science,negative,5
998194db-5706-4b01-9565-7c7e7d4ea5f5,hate,7/11/2020 16:47,audio,cooking,negative,5
b23a874f-72fa-4abb-9ca5-941850c672bc,hate,8/13/2020 8:40,photo,healthy eating,negative,5
b23a874f-72fa-4abb-9ca5-941850c672bc,hate,6/2/2021 20:49,photo,healthy eating,negative,5
98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,hate,2/16/2021 17:15,photo,technology,negative,5
98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,hate,1/4/2021 14:18,photo,technology,negative,5
9c8f1389-d04e-4a55-a2f5-1612539b70a7,hate,1/23/2021 11:17,audio,technology,negative,5
58b0f92a-76ae-4521-a223-2b117f4f4e70,hate,11/11/2020 3:56,video,dogs,negative,5
58b0f92a-76ae-4521-a223-2b117f4f4e70,hate,3/9/2021 5:22,video,dogs,negative,5
bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,hate,1/6/2021 5:33,GIF,culture,negative,5
a1249a46-6362-4a73-a1e9-3b5d236cdd73,hate,12/23/2020 15:57,GIF,studying,negative,5
8e0f1d3e-b588-44de-a423-8224eb26aa99,hate,4/19/2021 18:38,audio,healthy eating,negative,5
8e0f1d3e-b588-44de-a423-8224eb26aa99,hate,4/19/2021 15:28,audio,healthy eating,negative,5
8e0f1d3e-b588-44de-a423-8224eb26aa99,hate,5/31/2021 8:09,audio,healthy eating,negative,5
8e0f1d3e-b588-44de-a423-8224eb26aa99,hate,8/24/2020 20:42,audio,healthy eating,negative,5
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,hate,7/29/2020 10:13,GIF,cooking,negative,5
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,hate,9/24/2020 0:07,GIF,cooking,negative,5
cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,hate,3/15/2021 3:45,photo,animals,negative,5
88e43f42-027e-4256-bab4-2d1c2b6f8f67,hate,12/20/2020 7:01,photo,education,negative,5
c13e7406-c610-4721-b80d-2b5ad533e90a,hate,1/11/2021 19:13,GIF,cooking,negative,5
c54b49c4-b1f2-4641-8595-1cbd19937845,hate,5/9/2021 6:53,photo,science,negative,5
4e4c9690-c013-4ee7-9e66-943d8cbd27b7,hate,9/1/2020 13:51,GIF,culture,negative,5
4e4c9690-c013-4ee7-9e66-943d8cbd27b7,hate,3/31/2021 8:12,GIF,culture,negative,5
4e4c9690-c013-4ee7-9e66-943d8cbd27b7,hate,8/31/2020 23:11,GIF,culture,negative,5
435007a5-6261-4d8b-b0a4-55fdc189754b,hate,2/26/2021 22:34,audio,veganism,negative,5
435007a5-6261-4d8b-b0a4-55fdc189754b,hate,11/26/2020 10:43,audio,veganism,negative,5
435007a5-6261-4d8b-b0a4-55fdc189754b,hate,12/10/2020 2:19,audio,veganism,negative,5
435007a5-6261-4d8b-b0a4-55fdc189754b,hate,4/8/2021 14:05,audio,veganism,negative,5
435007a5-6261-4d8b-b0a4-55fdc189754b,hate,9/10/2020 14:35,audio,veganism,negative,5
435007a5-6261-4d8b-b0a4-55fdc189754b,hate,7/22/2020 0:20,audio,veganism,negative,5
331fad49-0e33-4676-8e2d-51ec52e86625,hate,2/6/2021 17:57,audio,education,negative,5
c13e7406-c610-4721-b80d-2b5ad533e90a,hate,12/25/2020 6:16,GIF,cooking,negative,5
67766c84-7d8d-46e2-b2e8-8b0f8dc27193,hate,10/20/2020 14:39,photo,veganism,negative,5
97522e57-d9ab-4bd6-97bf-c24d952602d2,hate,10/7/2020 18:39,photo,Studying,negative,5
89cb4504-fccd-40f4-945e-410f74ee4735,hate,4/1/2021 18:09,photo,animals,negative,5
89cb4504-fccd-40f4-945e-410f74ee4735,hate,7/24/2020 6:30,photo,animals,negative,5
a287c7ad-f5c8-4d87-940b-b7b24e2b42ac,hate,3/15/2021 16:49,video,fitness,negative,5
a287c7ad-f5c8-4d87-940b-b7b24e2b42ac,hate,9/10/2020 4:39,video,fitness,negative,5
b2a20047-ac6f-4caa-90b1-fe735433e362,hate,4/22/2021 16:26,photo,culture,negative,5
b2a20047-ac6f-4caa-90b1-fe735433e362,hate,11/15/2020 19:19,photo,culture,negative,5
b2a20047-ac6f-4caa-90b1-fe735433e362,hate,10/5/2020 2:15,photo,culture,negative,5
8fe92544-5c15-4f77-bc40-c6e4b7d13674,hate,10/12/2020 3:32,GIF,animals,negative,5
8fe92544-5c15-4f77-bc40-c6e4b7d13674,hate,12/4/2020 17:53,GIF,animals,negative,5
02c9f76b-f9cc-48c5-aedf-73f37c637a71,hate,5/15/2021 0:40,photo,veganism,negative,5
8644e163-704a-4a99-a859-5e07fcfe3879,hate,9/15/2020 20:06,photo,education,negative,5
e4127cae-c2e9-4321-919a-be6d11636808,hate,9/5/2020 22:08,audio,science,negative,5
e4127cae-c2e9-4321-919a-be6d11636808,hate,11/11/2020 20:07,audio,science,negative,5
21dfb75d-9d98-4627-b074-f4372025d23f,hate,1/3/2021 19:45,GIF,culture,negative,5
21dfb75d-9d98-4627-b074-f4372025d23f,hate,12/15/2020 19:43,GIF,culture,negative,5
21dfb75d-9d98-4627-b074-f4372025d23f,hate,2/11/2021 5:48,GIF,culture,negative,5
235a0022-a683-4381-8e9e-aaf75fe90734,hate,7/21/2020 14:18,photo,fitness,negative,5
235a0022-a683-4381-8e9e-aaf75fe90734,hate,12/18/2020 11:31,photo,fitness,negative,5
6547f69d-891d-4e1c-bd69-fc8735b8fca8,hate,1/27/2021 3:28,video,science,negative,5
6547f69d-891d-4e1c-bd69-fc8735b8fca8,hate,6/25/2020 14:09,video,science,negative,5
8644e163-704a-4a99-a859-5e07fcfe3879,hate,8/12/2020 3:01,photo,education,negative,5
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,hate,6/27/2020 15:23,video,food,negative,5
8644e163-704a-4a99-a859-5e07fcfe3879,hate,7/30/2020 8:03,photo,education,negative,5
37c5a8aa-d239-4b94-ae68-2754825d36ff,hate,3/13/2021 0:57,photo,Public Speaking,negative,5
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,hate,9/30/2020 19:12,GIF,soccer,negative,5
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,hate,4/13/2021 15:54,GIF,soccer,negative,5
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,hate,12/24/2020 10:34,GIF,soccer,negative,5
62e3c102-b551-4625-b949-d589babb16d8,hate,3/20/2021 7:56,photo,soccer,negative,5
62e3c102-b551-4625-b949-d589babb16d8,hate,4/21/2021 11:24,photo,soccer,negative,5
62e3c102-b551-4625-b949-d589babb16d8,hate,7/28/2020 0:24,photo,soccer,negative,5
d347afb6-c092-4301-ba7d-4c59d10142cb,hate,11/29/2020 21:12,photo,tennis,negative,5
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,hate,10/4/2020 1:24,video,food,negative,5
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,hate,12/24/2020 18:43,video,food,negative,5
bea01dba-56f4-4d26-82a1-9b13fb382d89,hate,9/7/2020 5:35,photo,dogs,negative,5
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,hate,11/20/2020 11:30,GIF,animals,negative,5
f3e9785c-d4e0-4258-a876-4d58ddb38790,hate,6/6/2021 0:18,GIF,studying,negative,5
f3e9785c-d4e0-4258-a876-4d58ddb38790,hate,10/22/2020 16:17,GIF,studying,negative,5
73a7ec8f-08e7-41c6-a995-51537ff8772a,hate,9/10/2020 21:20,video,technology,negative,5
73a7ec8f-08e7-41c6-a995-51537ff8772a,hate,10/31/2020 19:38,video,technology,negative,5
73a7ec8f-08e7-41c6-a995-51537ff8772a,hate,10/3/2020 10:22,video,technology,negative,5
e7baa303-bc5c-4990-b813-e16fc42342d3,hate,3/23/2021 10:28,audio,science,negative,5
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,hate,8/30/2020 10:01,GIF,animals,negative,5
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,hate,4/6/2021 21:55,GIF,animals,negative,5
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,hate,2/24/2021 7:50,GIF,animals,negative,5
24f994fa-51d4-4e5e-bdac-79de67e7afbb,hate,9/24/2020 23:41,video,food,negative,5
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,hate,7/31/2020 19:35,video,food,negative,5
24f994fa-51d4-4e5e-bdac-79de67e7afbb,hate,2/15/2021 9:16,video,food,negative,5
24f994fa-51d4-4e5e-bdac-79de67e7afbb,hate,3/12/2021 18:36,video,food,negative,5
16f8b629-5173-420f-9c8b-577313e9e128,hate,1/22/2021 0:10,video,healthy eating,negative,5
16f8b629-5173-420f-9c8b-577313e9e128,hate,5/3/2021 12:23,video,healthy eating,negative,5
503bd384-9733-4739-81f5-561b2328f6d8,hate,10/20/2020 4:45,GIF,food,negative,5
503bd384-9733-4739-81f5-561b2328f6d8,hate,5/22/2021 17:52,GIF,food,negative,5
5dc325aa-d5d1-4552-9997-cd25b7608be9,hate,5/29/2021 3:04,audio,healthy eating,negative,5
03ed0e2b-bd63-4079-8910-62c187526ca0,hate,12/1/2020 21:55,audio,healthy eating,negative,5
03ed0e2b-bd63-4079-8910-62c187526ca0,hate,8/26/2020 4:24,audio,healthy eating,negative,5
7f7d20ca-fedf-48e6-8364-dbb8adeb4223,hate,8/22/2020 16:45,photo,animals,negative,5
2eb32cf2-da20-4b27-b4b6-c91716f528a5,hate,11/11/2020 17:07,audio,veganism,negative,5
80bf3ac3-e94e-44cf-81ef-345a8326802c,hate,10/29/2020 13:32,photo,veganism,negative,5
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,hate,7/19/2020 17:18,GIF,veganism,negative,5
fe06b730-b1f8-4f55-af1a-52487d8f1ec6,hate,11/6/2020 10:57,video,animals,negative,5
990f1598-4dbb-403c-a5b2-48de2c30b1ca,hate,12/20/2020 9:00,audio,food,negative,5
990f1598-4dbb-403c-a5b2-48de2c30b1ca,hate,7/5/2020 2:09,audio,food,negative,5
990f1598-4dbb-403c-a5b2-48de2c30b1ca,hate,3/15/2021 15:44,audio,food,negative,5
59f7eb93-7ffc-4627-98a6-9ecaa5e35206,hate,4/19/2021 16:34,GIF,cooking,negative,5
6c8d057d-756a-41dd-afef-bf73adffbdf4,hate,8/19/2020 23:07,audio,food,negative,5
6c8d057d-756a-41dd-afef-bf73adffbdf4,hate,12/1/2020 5:49,audio,food,negative,5
6c8d057d-756a-41dd-afef-bf73adffbdf4,hate,1/14/2021 20:09,audio,food,negative,5
6c8d057d-756a-41dd-afef-bf73adffbdf4,hate,3/25/2021 22:26,audio,food,negative,5
56b0b1ab-a07c-4379-b699-80ccc8689c85,hate,10/11/2020 21:48,video,culture,negative,5
56b0b1ab-a07c-4379-b699-80ccc8689c85,hate,9/27/2020 10:42,video,culture,negative,5
a861f7e7-b2f5-4d86-966c-7503c8faaeca,hate,12/20/2020 12:48,GIF,animals,negative,5
a861f7e7-b2f5-4d86-966c-7503c8faaeca,hate,3/1/2021 6:16,GIF,animals,negative,5
c9b2829f-278c-4acd-a895-cf0bd337d36f,hate,2/18/2021 8:12,video,fitness,negative,5
c9b2829f-278c-4acd-a895-cf0bd337d36f,hate,1/25/2021 17:02,video,fitness,negative,5
25c36533-1de5-4d82-879b-86180503cf8d,hate,7/19/2020 3:20,photo,travel,negative,5
8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,hate,7/8/2020 4:02,photo,Science,negative,5
8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,hate,12/26/2020 20:13,photo,Science,negative,5
8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,hate,2/8/2021 10:58,photo,Science,negative,5
8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,hate,10/20/2020 23:12,photo,Science,negative,5
7cace87f-53ff-40c0-99f5-abbc5b8f86d6,hate,7/4/2020 10:15,GIF,cooking,negative,5
fe06b730-b1f8-4f55-af1a-52487d8f1ec6,hate,5/25/2021 8:31,video,animals,negative,5
92c1fcb5-5b56-4780-85cb-0c4858b39b3e,hate,7/8/2020 1:25,video,travel,negative,5
92c1fcb5-5b56-4780-85cb-0c4858b39b3e,hate,3/29/2021 12:56,video,travel,negative,5
ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,hate,3/27/2021 10:17,audio,food,negative,5
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,hate,8/20/2020 14:51,GIF,veganism,negative,5
c75dfa33-cd71-486f-b4e1-f5e9133ae873,hate,7/23/2020 16:01,photo,veganism,negative,5
c75dfa33-cd71-486f-b4e1-f5e9133ae873,hate,12/3/2020 3:58,photo,veganism,negative,5
1dec5263-8a54-43fb-bfbe-a388d2919e74,hate,1/18/2021 12:47,GIF,food,negative,5
1dec5263-8a54-43fb-bfbe-a388d2919e74,hate,10/27/2020 5:58,GIF,food,negative,5
aad272f0-2b16-478b-b2c5-c502b060fc30,hate,12/28/2020 12:52,photo,dogs,negative,5
2664a681-e732-422f-b529-02fabb6ec9ab,hate,11/16/2020 4:25,audio,healthy eating,negative,5
2664a681-e732-422f-b529-02fabb6ec9ab,hate,3/12/2021 8:39,audio,healthy eating,negative,5
2664a681-e732-422f-b529-02fabb6ec9ab,hate,6/6/2021 10:52,audio,healthy eating,negative,5
1dbed432-50e6-4955-9ac8-798fb60b2f0e,hate,4/7/2021 20:48,video,science,negative,5
92c1fcb5-5b56-4780-85cb-0c4858b39b3e,hate,12/14/2020 6:01,video,travel,negative,5
c9082d3b-6f2b-4057-a0b8-3538a247982a,hate,11/6/2020 10:31,GIF,healthy eating,negative,5
c9082d3b-6f2b-4057-a0b8-3538a247982a,hate,5/24/2021 6:14,GIF,healthy eating,negative,5
c9082d3b-6f2b-4057-a0b8-3538a247982a,hate,9/17/2020 2:32,GIF,healthy eating,negative,5
451b228b-9d66-45a4-b6fa-46c502562b5f,hate,5/20/2021 9:07,video,healthy eating,negative,5
451b228b-9d66-45a4-b6fa-46c502562b5f,hate,6/9/2021 1:03,video,healthy eating,negative,5
451b228b-9d66-45a4-b6fa-46c502562b5f,hate,11/27/2020 5:01,video,healthy eating,negative,5
451b228b-9d66-45a4-b6fa-46c502562b5f,hate,8/20/2020 4:15,video,healthy eating,negative,5
451b228b-9d66-45a4-b6fa-46c502562b5f,hate,10/25/2020 1:30,video,healthy eating,negative,5
0701343b-6105-40e4-b275-7f3d292b9e20,hate,8/9/2020 1:12,photo,tennis,negative,5
7cace87f-53ff-40c0-99f5-abbc5b8f86d6,hate,6/30/2020 15:21,GIF,cooking,negative,5
7cace87f-53ff-40c0-99f5-abbc5b8f86d6,hate,1/11/2021 18:39,GIF,cooking,negative,5
a739e02a-5d83-4e0e-b306-740652cf700a,hate,12/15/2020 5:05,video,science,negative,5
f65dbde9-c8dc-4851-927e-964fa2e0908a,hate,4/8/2021 21:02,video,education,negative,5
3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,hate,12/2/2020 12:12,GIF,tennis,negative,5
3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,hate,6/5/2021 5:31,GIF,tennis,negative,5
6aa06c00-d796-43c3-816d-70f21fe58f80,hate,7/23/2020 9:21,audio,science,negative,5
724b9f31-8bdc-4152-b93f-4d3e457201ef,hate,10/20/2020 13:23,audio,animals,negative,5
724b9f31-8bdc-4152-b93f-4d3e457201ef,hate,8/18/2020 18:21,audio,animals,negative,5
724b9f31-8bdc-4152-b93f-4d3e457201ef,hate,5/14/2021 19:15,audio,animals,negative,5
8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,hate,8/3/2020 2:07,GIF,soccer,negative,5
8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,hate,4/25/2021 9:57,GIF,soccer,negative,5
5bf45fd3-6b4b-400c-a126-31b8576e1d70,hate,1/4/2021 10:01,video,tennis,negative,5
ef619e47-1e88-4e0f-8d91-590cd9ecc137,hate,6/25/2020 18:28,photo,animals,negative,5
96ece45a-89e4-4cf8-b216-c860bf8e158e,hate,11/8/2020 7:46,photo,food,negative,5
0ac85d23-c8ba-49ed-bec1-493b960a88c0,hate,9/12/2020 22:17,photo,science,negative,5
ee631766-3818-4de6-897f-2355542b58e7,hate,9/2/2020 8:49,GIF,public speaking,negative,5
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,8/29/2020 2:39,audio,veganism,negative,5
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,10/27/2020 11:51,audio,veganism,negative,5
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,4/29/2021 21:41,audio,veganism,negative,5
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,7/2/2020 19:47,audio,veganism,negative,5
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,9/29/2020 0:31,audio,veganism,negative,5
e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,5/10/2021 22:43,audio,veganism,negative,5
6f48fe2b-7c20-4065-8ae9-7bea61275dc7,hate,2/19/2021 5:18,GIF,Science,negative,5
96ece45a-89e4-4cf8-b216-c860bf8e158e,hate,2/24/2021 3:14,photo,food,negative,5
96ece45a-89e4-4cf8-b216-c860bf8e158e,hate,8/24/2020 17:31,photo,food,negative,5
a739e02a-5d83-4e0e-b306-740652cf700a,hate,6/15/2021 16:16,video,science,negative,5
94f8ffbb-d888-4713-8cdd-ea57466d88b2,hate,9/16/2020 21:47,video,science,negative,5
a739e02a-5d83-4e0e-b306-740652cf700a,hate,10/1/2020 21:39,video,science,negative,5
a739e02a-5d83-4e0e-b306-740652cf700a,hate,11/20/2020 2:41,video,science,negative,5
44eab5ca-b4a4-46c4-977d-197a78551861,hate,6/4/2021 16:52,audio,technology,negative,5
e1eb9e92-2e08-48b0-8be7-a2a98048aa08,hate,2/27/2021 21:39,video,public speaking,negative,5
e1eb9e92-2e08-48b0-8be7-a2a98048aa08,hate,4/18/2021 21:45,video,public speaking,negative,5
942c5154-791e-47c0-bfad-264a3d6296eb,hate,4/25/2021 18:50,audio,animals,negative,5
b38723f3-878c-4308-b173-14f03639d9b8,hate,11/24/2020 11:34,video,travel,negative,5
6e71ed3d-3fba-4bd1-8de7-2798dec6431e,hate,8/24/2020 9:16,audio,studying,negative,5
94f8ffbb-d888-4713-8cdd-ea57466d88b2,hate,9/18/2020 20:36,video,science,negative,5
1bbfe52f-37e2-4874-8422-161a60b331e1,hate,10/12/2020 22:56,GIF,culture,negative,5
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,hate,12/5/2020 11:37,audio,animals,negative,5
15e13281-8bd0-4f40-a0fa-44749cf32378,hate,3/30/2021 16:34,video,dogs,negative,5
f47074e8-5189-44ac-82f8-4309d63650b4,hate,1/11/2021 12:03,audio,culture,negative,5
4dd4da35-453e-466d-95ca-b1a7710fac1f,hate,7/31/2020 7:02,GIF,technology,negative,5
4dd4da35-453e-466d-95ca-b1a7710fac1f,hate,1/17/2021 8:31,GIF,technology,negative,5
4dd4da35-453e-466d-95ca-b1a7710fac1f,hate,8/10/2020 17:08,GIF,technology,negative,5
6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,hate,8/14/2020 18:50,GIF,food,negative,5
6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,hate,6/2/2021 4:32,GIF,food,negative,5
6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,hate,1/20/2021 20:51,GIF,food,negative,5
5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,hate,7/7/2020 16:43,audio,animals,negative,5
0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,hate,2/13/2021 11:49,GIF,veganism,negative,5
09f2e925-5086-42ad-8160-e763396a36ca,hate,1/5/2021 10:49,audio,dogs,negative,5
2eb32cf2-da20-4b27-b4b6-c91716f528a5,hate,2/14/2021 6:34,audio,veganism,negative,5
09f2e925-5086-42ad-8160-e763396a36ca,hate,12/9/2020 8:47,audio,dogs,negative,5
0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,hate,1/17/2021 7:54,photo,animals,negative,5
3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,hate,2/9/2021 20:20,GIF,culture,negative,5
b9ff65d6-b79a-4f9b-8745-10088ddf9934,hate,8/17/2020 23:59,video,animals,negative,5
b3b384bf-3a17-4ccb-ba86-583dede8fe3c,hate,2/2/2021 23:51,photo,education,negative,5
b3b384bf-3a17-4ccb-ba86-583dede8fe3c,hate,7/28/2020 10:58,photo,education,negative,5
b3b384bf-3a17-4ccb-ba86-583dede8fe3c,hate,3/23/2021 17:05,photo,education,negative,5
e3107f22-f36a-4d88-9fca-1b842e141db8,hate,2/28/2021 9:11,GIF,food,negative,5
7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,hate,6/27/2020 14:45,photo,travel,negative,5
3ca5a22f-aebc-4421-a960-d787d732f1ec,hate,5/7/2021 4:49,audio,healthy eating,negative,5
3ca5a22f-aebc-4421-a960-d787d732f1ec,hate,12/26/2020 4:10,audio,healthy eating,negative,5
3ca5a22f-aebc-4421-a960-d787d732f1ec,hate,11/24/2020 23:12,audio,healthy eating,negative,5
3ca5a22f-aebc-4421-a960-d787d732f1ec,hate,10/10/2020 16:22,audio,healthy eating,negative,5
01396602-c759-4a17-90f0-8f9b3ca11b30,hate,12/25/2020 12:40,GIF,tennis,negative,5
01396602-c759-4a17-90f0-8f9b3ca11b30,hate,11/2/2020 6:10,GIF,tennis,negative,5
01396602-c759-4a17-90f0-8f9b3ca11b30,hate,3/21/2021 11:30,GIF,tennis,negative,5
01396602-c759-4a17-90f0-8f9b3ca11b30,hate,12/15/2020 3:39,GIF,tennis,negative,5
8838fd48-05c4-4b57-a192-35e9ff67f9b2,hate,7/25/2020 8:15,video,soccer,negative,5
8838fd48-05c4-4b57-a192-35e9ff67f9b2,hate,9/13/2020 0:44,video,soccer,negative,5
8838fd48-05c4-4b57-a192-35e9ff67f9b2,hate,2/4/2021 21:07,video,soccer,negative,5
a4f6b4c2-36bd-4232-bef8-66577a601163,hate,6/3/2021 19:26,photo,animals,negative,5
a4f6b4c2-36bd-4232-bef8-66577a601163,hate,9/29/2020 5:00,photo,animals,negative,5
0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,hate,3/21/2021 1:26,photo,animals,negative,5
0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,hate,7/5/2020 2:52,photo,animals,negative,5
3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,hate,10/30/2020 10:56,audio,cooking,negative,5
9a517a10-7dd2-4a30-b67a-925569d9ed84,hate,1/18/2021 19:07,audio,Science,negative,5
bfc26d2d-b5e5-415a-b104-64befef2f52a,hate,8/20/2020 1:22,audio,food,negative,5
7ef17afb-ded2-4675-9800-2cf7fe58e6b1,hate,12/4/2020 11:39,audio,studying,negative,5
7ef17afb-ded2-4675-9800-2cf7fe58e6b1,hate,5/2/2021 21:35,audio,studying,negative,5
295ff9f6-64f3-4704-9272-4a932f11d709,hate,3/20/2021 8:18,video,travel,negative,5
295ff9f6-64f3-4704-9272-4a932f11d709,hate,3/13/2021 18:00,video,travel,negative,5
295ff9f6-64f3-4704-9272-4a932f11d709,hate,5/1/2021 5:53,video,travel,negative,5
